mem_acc,req_block
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
5,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
6,2
6,2
5,2
4,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
6,2
5,2
4,1
4,1
4,1
4,1
4,1
4,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
4,1
5,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
5,2
5,2
5,2
5,2
5,2
5,2
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
4,1
2,1
2,1
2,2
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
2,1
